symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2019-04-15 00:00:00+00:00,199.23,199.85,198.01,198.58,17536646,48.2761288341,48.426363236,47.9805063015,48.1186250258,70146584,0.0,1.0
AAPL,2019-04-16 00:00:00+00:00,199.25,201.37,198.56,199.46,25696385,48.2809751052,48.794679834,48.1137787547,48.3318609509,102785540,0.0,1.0
AAPL,2019-04-17 00:00:00+00:00,203.13,203.38,198.61,199.54,28906780,49.2211516844,49.2817300722,48.1258944323,48.3512460351,115627120,0.0,1.0
AAPL,2019-04-18 00:00:00+00:00,203.86,204.15,202.52,203.12,24195766,49.3980405769,49.4683115068,49.0733404181,49.2187285489,96783064,0.0,1.0
AAPL,2019-04-22 00:00:00+00:00,204.53,204.94,202.34,202.83,19439545,49.5603906563,49.6597392123,49.0297239788,49.148457619,77758180,0.0,1.0
AAPL,2019-04-23 00:00:00+00:00,207.48,207.75,203.9,204.43,23322991,50.2752156327,50.3406402916,49.4077331189,49.5361593011,93291964,0.0,1.0
AAPL,2019-04-24 00:00:00+00:00,207.16,208.48,207.05,207.36,17540609,50.1976752963,50.5175291841,50.1710208056,50.2461380066,70162436,0.0,1.0
AAPL,2019-04-25 00:00:00+00:00,205.28,207.76,205.12,206.83,18543206,49.7421258198,50.3430634271,49.7033556516,50.1177118244,74172824,0.0,1.0
AAPL,2019-04-26 00:00:00+00:00,204.3,205.0,202.12,204.9,18649102,49.5046585395,49.6742780254,48.9764149975,49.6500466703,74596408,0.0,1.0
AAPL,2019-04-29 00:00:00+00:00,204.61,205.97,203.86,204.4,22204716,49.5797757404,49.9093221702,49.3980405769,49.5288898946,88818864,0.0,1.0
AAPL,2019-04-30 00:00:00+00:00,200.67,203.4,199.11,203.06,46534923,48.6250603481,49.2865763432,48.247051208,49.2041897358,186139692,0.0,1.0
AAPL,2019-05-01 00:00:00+00:00,210.52,215.31,209.23,209.88,64827328,51.0118488288,52.1725307397,50.6992643476,50.8567681559,259309312,0.0,1.0
AAPL,2019-05-02 00:00:00+00:00,209.15,212.65,208.13,209.84,31996324,50.6798792635,51.5279766932,50.4327194411,50.8470756139,127985296,0.0,1.0
AAPL,2019-05-03 00:00:00+00:00,211.75,211.84,210.23,210.89,20892378,51.309894497,51.3317027166,50.9415778989,51.1015048428,83569512,0.0,1.0
AAPL,2019-05-06 00:00:00+00:00,208.48,208.84,203.5,204.29,32443113,50.5175291841,50.6047620626,49.3108076984,49.5022354039,129772452,0.0,1.0
AAPL,2019-05-07 00:00:00+00:00,202.86,207.42,200.83,205.88,38763698,49.1557270255,50.2606768196,48.6638305163,49.8875139506,155054792,0.0,1.0
AAPL,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504,49.1654195676,49.7566646328,48.8867589835,48.9231060162,105358016,0.0,1.0
AAPL,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607,48.6371760256,48.8697970349,47.6533830072,48.5596356892,139634428,0.0,1.0
AAPL,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.42,41208712,47.9659674884,48.3722113555,46.8931917676,48.0243498406,164834848,0.77,1.0
AAPL,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623,45.1782101732,46.0928670236,44.4800545454,45.6622971764,229722492,0.0,1.0
AAPL,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677,45.893393987,46.1463841797,45.102799635,45.3460594356,146118708,0.0,1.0
AAPL,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718,46.4431611365,46.645066771,45.2511881134,45.3120030635,106178872,0.0,1.0
AAPL,2019-05-16 00:00:00+00:00,190.08,192.47,188.84,189.91,33031364,46.2388229039,46.8202138274,45.9371807512,46.1974687378,132125456,0.0,1.0
AAPL,2019-05-17 00:00:00+00:00,189.0,190.9,186.76,186.93,32879090,45.9761023193,46.4382959405,45.4312003658,45.472554532,131516360,0.0,1.0
AAPL,2019-05-20 00:00:00+00:00,183.09,184.35,180.28,183.52,38612290,44.5384368975,44.8449442463,43.8548768578,44.6430386118,154449160,0.0,1.0
AAPL,2019-05-21 00:00:00+00:00,186.6,188.0,184.7,185.22,28364848,45.3922787977,45.7328425186,44.9300851765,45.0565802729,113459392,0.0,1.0
AAPL,2019-05-22 00:00:00+00:00,182.78,185.71,182.55,184.66,29748556,44.4630263593,45.1757775752,44.4070766052,44.9203547845,118994224,0.0,1.0
AAPL,2019-05-23 00:00:00+00:00,179.66,180.54,177.81,179.8,36529736,43.7040557814,43.9181244059,43.2540251502,43.7381121535,146118944,0.0,1.0
AAPL,2019-05-24 00:00:00+00:00,178.97,182.14,178.62,180.2,23714686,43.5362065189,44.3073400869,43.4510655887,43.8354160737,94858744,0.0,1.0
AAPL,2019-05-28 00:00:00+00:00,178.23,180.59,177.91,178.92,27948160,43.3561942665,43.930287396,43.2783511303,43.5240435289,111792640,0.0,1.0
AAPL,2019-05-29 00:00:00+00:00,177.38,179.35,176.0,176.42,28481165,43.1494234359,43.6286452432,42.8137249111,42.9158940273,113924660,0.0,1.0
AAPL,2019-05-30 00:00:00+00:00,178.3,179.23,176.67,177.95,21218412,43.3732224525,43.5994540671,42.9767089775,43.2880815223,84873648,0.0,1.0
AAPL,2019-05-31 00:00:00+00:00,175.07,177.99,174.99,176.23,27043584,42.5874932965,43.2978119143,42.5680325124,42.8696746652,108174336,0.0,1.0
AAPL,2019-06-03 00:00:00+00:00,173.3,177.92,170.27,175.6,40396069,42.1569234494,43.2807837283,41.4198462534,42.7164209908,161584276,0.0,1.0
AAPL,2019-06-04 00:00:00+00:00,179.64,179.83,174.52,175.44,30967961,43.6991905854,43.7454099475,42.4537004061,42.6774994227,123871844,0.0,1.0
AAPL,2019-06-05 00:00:00+00:00,182.54,184.99,181.14,184.28,29773427,44.4046440072,45.0006305187,44.0640802863,44.8279160603,119093708,0.0,1.0
AAPL,2019-06-06 00:00:00+00:00,185.22,185.47,182.15,183.08,22526311,45.0565802729,45.117395223,44.3097726849,44.5360042995,90105244,0.0,1.0
AAPL,2019-06-07 00:00:00+00:00,190.15,191.92,185.77,186.51,30684393,46.25585109,46.6864209371,45.1903731632,45.3703854157,122737572,0.0,1.0
AAPL,2019-06-10 00:00:00+00:00,192.58,195.37,191.62,191.81,26220851,46.8469724055,47.5256672493,46.6134429969,46.659662359,104883404,0.0,1.0
AAPL,2019-06-11 00:00:00+00:00,194.81,196.0,193.6,194.86,26932882,47.3894417609,47.6789209237,47.0950974022,47.401604751,107731528,0.0,1.0
AAPL,2019-06-12 00:00:00+00:00,194.19,195.97,193.39,193.95,18253189,47.2386206845,47.6716231297,47.044012844,47.1802383324,73012756,0.0,1.0
AAPL,2019-06-13 00:00:00+00:00,194.15,196.79,193.6,194.7,21674625,47.2288902925,47.8710961662,47.0950974022,47.3626831829,86698500,0.0,1.0
AAPL,2019-06-14 00:00:00+00:00,192.74,193.59,190.3,191.55,18761474,46.8858939736,47.0926648042,46.2923400601,46.5964148109,75045896,0.0,1.0
AAPL,2019-06-17 00:00:00+00:00,193.89,194.96,192.17,192.9,14669144,47.1656427443,47.425930731,46.7472358873,46.9248155417,58676576,0.0,1.0
AAPL,2019-06-18 00:00:00+00:00,198.45,200.29,195.21,196.05,26551004,48.2749074352,48.7225054684,47.4867456812,47.6910839137,106204016,0.0,1.0
AAPL,2019-06-19 00:00:00+00:00,197.87,199.88,197.31,199.68,21124235,48.1338167509,48.6227689501,47.9975912625,48.57411699,84496940,0.0,1.0
AAPL,2019-06-20 00:00:00+00:00,199.46,200.61,198.03,200.37,21513988,48.5205998339,48.8003486046,48.172738319,48.7419662524,86055952,0.0,1.0
AAPL,2019-06-21 00:00:00+00:00,198.78,200.85,198.15,198.8,47800589,48.3551831694,48.8587309567,48.201929495,48.3600483654,191202356,0.0,1.0
AAPL,2019-06-24 00:00:00+00:00,198.58,200.16,198.17,198.54,18220421,48.3065312093,48.6908816943,48.206794691,48.2968008173,72881684,0.0,1.0
AAPL,2019-06-25 00:00:00+00:00,195.57,199.26,195.29,198.43,21070334,47.5743192094,48.4719478737,47.5062064652,48.2700422392,84281336,0.0,1.0
AAPL,2019-06-26 00:00:00+00:00,199.8,200.99,197.35,197.77,26067512,48.6033081661,48.8927873288,48.0073216545,48.1094907708,104270048,0.0,1.0
AAPL,2019-06-27 00:00:00+00:00,199.74,201.57,199.57,200.29,20899717,48.588712578,49.0338780132,48.5473584119,48.7225054684,83598868,0.0,1.0
AAPL,2019-06-28 00:00:00+00:00,197.92,199.5,197.05,198.68,31110642,48.1459797409,48.5303302259,47.9343437143,48.3308571894,124442568,0.0,1.0
AAPL,2019-07-01 00:00:00+00:00,201.55,204.49,200.65,203.17,27316739,49.0290128172,49.744196631,48.8100789966,49.4230936942,109266956,0.0,1.0
AAPL,2019-07-02 00:00:00+00:00,202.73,203.13,201.36,201.41,16935217,49.3160593819,49.4133633022,48.9827934551,48.9949564451,67740868,0.0,1.0
AAPL,2019-07-03 00:00:00+00:00,204.41,204.44,202.69,203.28,11362045,49.724735847,49.732033641,49.3063289899,49.4498522723,45448180,0.0,1.0
AAPL,2019-07-05 00:00:00+00:00,204.23,205.08,202.9,203.35,17265518,49.6809490829,49.8877199134,49.357413548,49.4668804583,69062072,0.0,1.0
AAPL,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628,48.6568253222,48.9925238471,48.2651770432,48.8490005647,101354512,0.0,1.0
AAPL,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015,48.953602279,49.0192824252,48.3624809634,48.4573522857,82312060,0.0,1.0
AAPL,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138,49.4376892822,49.5593191826,49.0314454152,49.1019907574,71588552,0.0,1.0
AAPL,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842,49.0776647773,49.719870651,49.0679343853,49.4571500663,80767368,0.0,1.0
AAPL,2019-07-12 00:00:00+00:00,203.3,204.0,202.2,202.45,17595212,49.4547174683,49.6249993287,49.1871316876,49.2479466377,70380848,0.0,1.0
AAPL,2019-07-15 00:00:00+00:00,205.21,205.87,204.0,204.09,16947420,49.9193436875,50.0798951559,49.6249993287,49.6468927108,67789680,0.0,1.0
AAPL,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816,49.746629229,50.1382775081,49.5033694284,49.7685226111,67467264,0.0,1.0
AAPL,2019-07-17 00:00:00+00:00,203.35,205.09,203.27,204.05,14107450,49.4668804583,49.8901525114,49.4474196743,49.6371623188,56429800,0.0,1.0
AAPL,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204.0,18582161,50.0288105978,50.0823277539,49.5520213885,49.6249993287,74328644,0.0,1.0
AAPL,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307,49.2820030098,50.2331488303,49.2260532557,50.0604343719,83717228,0.0,1.0
AAPL,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932,50.4082958868,50.4107284848,49.5301280065,49.5398583985,89111728,0.0,1.0
AAPL,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210,50.8023767638,50.8194049498,50.4253240728,50.7099380395,73420840,0.0,1.0
AAPL,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567,50.7610225977,50.877787302,50.3961328967,50.517762797,59966268,0.0,1.0
AAPL,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535,50.3596439266,50.899680684,50.2890985844,50.8145397538,55638140,0.0,1.0
AAPL,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874,50.5347909831,51.0188779863,50.3888351027,50.4715434349,70475496,0.0,1.0
AAPL,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389,51.0067149963,51.2402444049,50.7050728435,50.7099380395,86693556,0.0,1.0
AAPL,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718,50.7877811757,51.1234797006,50.4301892688,50.7829159797,135742872,0.0,1.0
AAPL,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361,51.8240679264,53.8504220657,51.4007958733,52.6462860526,277125444,0.0,1.0
AAPL,2019-08-01 00:00:00+00:00,208.43,218.03,206.74,213.9,54017922,50.7026402455,53.0379343316,50.2915311825,52.033271355,216071688,0.0,1.0
AAPL,2019-08-02 00:00:00+00:00,204.02,206.43,201.63,205.53,40862122,49.6298645247,50.2161206443,49.0484736012,49.9971868237,163448488,0.0,1.0
AAPL,2019-08-05 00:00:00+00:00,193.34,198.65,192.58,197.99,52392969,47.031849854,48.3235593953,46.8469724055,48.1630079269,209571876,0.0,1.0
AAPL,2019-08-06 00:00:00+00:00,197.0,198.07,194.04,196.31,35824787,47.9221807243,48.182468711,47.2021317144,47.7543314619,143299148,0.0,1.0
AAPL,2019-08-07 00:00:00+00:00,199.04,199.56,193.82,195.41,33364400,48.4184307176,48.5449258139,47.1486145583,47.5353976413,133457600,0.0,1.0
AAPL,2019-08-08 00:00:00+00:00,203.43,203.53,199.39,200.2,27009523,49.4863412424,49.5106672224,48.5035716478,48.7006120863,108038092,0.0,1.0
AAPL,2019-08-09 00:00:00+00:00,200.99,202.76,199.29,201.3,24619746,49.0800973753,49.5123167512,48.6649714211,49.155796814,98478984,0.77,1.0
AAPL,2019-08-12 00:00:00+00:00,200.48,202.05,199.15,199.62,22481889,48.955559589,49.3389406174,48.6307845778,48.7455546946,89927556,0.0,1.0
AAPL,2019-08-13 00:00:00+00:00,208.97,212.14,200.48,201.02,47539786,51.0287474428,51.8028352515,48.955559589,49.0874231274,190159144,0.0,1.0
AAPL,2019-08-14 00:00:00+00:00,202.75,206.44,202.59,203.16,36547443,49.5098748338,50.4109423462,49.4708041558,49.6099934463,146189772,0.0,1.0
AAPL,2019-08-15 00:00:00+00:00,201.74,205.14,199.67,203.46,27883363,49.2632411786,50.0934930871,48.7577642814,49.6832509676,111533452,0.0,1.0
AAPL,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624,50.4255938504,50.5867603974,49.776043828,49.8834881926,115254496,0.0,1.0
AAPL,2019-08-19 00:00:00+00:00,210.35,212.73,210.03,210.62,24431915,51.3657320409,51.9469083768,51.2875906848,51.4316638101,97727660,0.0,1.0
AAPL,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529,51.3681739583,52.0983072542,51.3584062887,51.4951536619,107678116,0.0,1.0
AAPL,2019-08-21 00:00:00+00:00,212.64,213.65,211.6,212.99,21564747,51.9249311204,52.1715647755,51.6709717131,52.0103982286,86258988,0.0,1.0
AAPL,2019-08-22 00:00:00+00:00,212.46,214.44,210.75,213.19,22267819,51.8809766076,52.3644762484,51.463408736,52.0592365762,89071276,0.0,1.0
AAPL,2019-08-23 00:00:00+00:00,202.64,212.05,201.0,209.43,46882843,49.4830137426,51.7808579951,49.0825392927,51.1410756421,187531372,0.0,1.0
AAPL,2019-08-26 00:00:00+00:00,206.49,207.19,205.06,205.86,26066130,50.4231519331,50.5940861495,50.0739577481,50.2693111383,104264520,0.0,1.0
AAPL,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344,49.8541851841,50.9261869129,49.7003443893,50.7576946138,103589376,0.0,1.0
AAPL,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632,50.1887278648,50.235124295,49.6490641243,49.8395336798,63830528,0.0,1.0
AAPL,2019-08-29 00:00:00+00:00,209.01,209.32,206.66,208.5,21007652,51.0385151123,51.114214551,50.4646645285,50.913977326,84030608,0.0,1.0
AAPL,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561,50.9725833431,51.3901512147,50.5965280669,51.3193356107,84650244,0.0,1.0
AAPL,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574,50.2302404602,50.5428058846,49.8688366883,50.4085004288,80238296,0.0,1.0
AAPL,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820,51.0824696251,51.153285229,50.6258310754,50.8871162348,76867280,0.0,1.0
AAPL,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212.0,23946984,52.0812138326,52.2497061316,51.6489944567,51.7686484082,95787936,0.0,1.0
AAPL,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294,52.0763299978,52.3595924136,51.8931861945,52.2692414706,77449176,0.0,1.0
AAPL,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401,52.2985444792,52.8528597239,51.5415500921,52.4621529435,109237604,0.0,1.0
AAPL,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931,52.9163495757,52.9358849148,51.6978328043,52.2228450405,127111724,0.0,1.0
AAPL,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646,54.598830649,54.6281336575,53.1678670657,53.2508922565,177158584,0.0,1.0
AAPL,2019-09-12 00:00:00+00:00,223.09,226.42,222.86,224.8,32226669,54.4767347801,55.2898932669,54.4205706804,54.8943026517,128906676,0.0,1.0
AAPL,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220.0,39763296,53.4169426382,53.9150937832,52.9944909318,53.7221823104,159053184,0.0,1.0
AAPL,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141,53.6977631366,53.7539272363,53.1263544702,53.1678670657,84632564,0.0,1.0
AAPL,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468,53.8931165268,53.9224195354,53.5072935812,53.7124146409,73545872,0.0,1.0
AAPL,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093,54.398593424,54.4181287631,53.5854349373,53.9810255524,102572372,0.0,1.0
AAPL,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876,53.9566063787,54.6403432444,53.8125332534,54.2130077033,88751504,0.0,1.0
AAPL,2019-09-20 00:00:00+00:00,217.73,222.56,217.47,221.38,57977094,53.1678670657,54.3473131591,53.1043772138,54.0591669085,231908376,0.0,1.0
AAPL,2019-09-23 00:00:00+00:00,218.72,219.84,217.65,218.95,19419648,53.4096168861,53.6831116324,53.1483317266,53.4657809857,77678592,0.0,1.0
AAPL,2019-09-24 00:00:00+00:00,217.68,222.49,217.19,221.03,31434367,53.1556574788,54.3302197375,53.0360035273,53.9736998003,125737468,0.0,1.0
AAPL,2019-09-25 00:00:00+00:00,221.03,221.5,217.14,218.55,22481006,53.9736998003,54.0884699171,53.0237939404,53.3681042906,89924024,0.0,1.0
AAPL,2019-09-26 00:00:00+00:00,219.89,220.94,218.83,220.0,19088312,53.6953212193,53.9517225439,53.4364779772,53.7221823104,76353248,0.0,1.0
AAPL,2019-09-27 00:00:00+00:00,218.82,220.96,217.28,220.54,25361285,53.4340360598,53.9566063787,53.0579807837,53.8540458488,101445140,0.0,1.0
AAPL,2019-09-30 00:00:00+00:00,223.97,224.58,220.79,220.9,26318583,54.6916235094,54.8405804694,53.9150937832,53.9419548744,105274332,0.0,1.0
AAPL,2019-10-01 00:00:00+00:00,224.59,228.22,224.2,225.07,36187163,54.8430223868,55.7294383949,54.7477876091,54.9602344209,144748652,0.0,1.0
AAPL,2019-10-02 00:00:00+00:00,218.96,223.58,217.93,223.06,35767257,53.4682229031,54.5963887316,53.2167054132,54.469409028,143069028,0.0,1.0
AAPL,2019-10-03 00:00:00+00:00,220.82,220.96,215.13,218.43,30352686,53.9224195354,53.9566063787,52.5329685474,53.3388012821,121410744,0.0,1.0
AAPL,2019-10-04 00:00:00+00:00,227.01,227.49,223.89,225.64,34755553,55.4339663922,55.5511784263,54.6720881703,55.0994237115,139022212,0.0,1.0
AAPL,2019-10-07 00:00:00+00:00,227.06,229.93,225.84,226.27,30889269,55.4461759791,56.1470062665,55.148262059,55.2532645063,123557076,0.0,1.0
AAPL,2019-10-08 00:00:00+00:00,224.4,228.06,224.33,225.82,29282700,54.7966259566,55.6903677169,54.779532535,55.1433782243,117130800,0.0,1.0
AAPL,2019-10-09 00:00:00+00:00,227.03,227.79,225.64,227.03,19029424,55.438850227,55.6244359477,55.0994237115,55.438850227,76117696,0.0,1.0
AAPL,2019-10-10 00:00:00+00:00,230.09,230.44,227.3,227.93,28962984,56.1860769446,56.2715440528,55.5047819962,55.658622791,115851936,0.0,1.0
AAPL,2019-10-11 00:00:00+00:00,236.21,237.64,232.31,232.95,41990210,57.6805303797,58.0297245647,56.7281826024,56.8844653146,167960840,0.0,1.0
AAPL,2019-10-14 00:00:00+00:00,235.87,238.13,234.67,234.9,24413484,57.5975051889,58.1493785163,57.3044751036,57.3606392032,97653936,0.0,1.0
AAPL,2019-10-15 00:00:00+00:00,235.32,237.65,234.88,236.39,23040483,57.4631997331,58.0321664821,57.3557553685,57.7244848925,92161932,0.0,1.0
AAPL,2019-10-16 00:00:00+00:00,234.37,235.24,233.2,233.37,19286694,57.2312175822,57.4436643941,56.945513249,56.9870258445,77146776,0.0,1.0
AAPL,2019-10-17 00:00:00+00:00,235.28,236.15,233.52,235.09,17272897,57.4534320636,57.6658788755,57.0236546051,57.4070356334,69091588,0.0,1.0
AAPL,2019-10-18 00:00:00+00:00,236.41,237.58,234.29,234.59,24248023,57.7293687273,58.0150730605,57.2116822432,57.2849397645,96992092,0.0,1.0
AAPL,2019-10-21 00:00:00+00:00,240.51,240.99,237.32,237.52,21811567,58.7305548522,58.8477668863,57.9515832087,58.0004215562,87246268,0.0,1.0
AAPL,2019-10-22 00:00:00+00:00,239.96,242.2,239.62,241.16,22684001,58.5962493964,59.143238889,58.5132242055,58.8892794817,90736004,0.0,1.0
AAPL,2019-10-23 00:00:00+00:00,243.18,243.24,241.22,242.1,19932545,59.382546792,59.3971982963,58.903930986,59.1188197152,79730180,0.0,1.0
AAPL,2019-10-24 00:00:00+00:00,243.58,244.8,241.81,244.51,17916255,59.4802234871,59.7781374072,59.0480041113,59.7073218033,71665020,0.0,1.0
AAPL,2019-10-25 00:00:00+00:00,246.58,246.73,242.88,243.16,18369296,60.2127987005,60.2494274611,59.3092892707,59.3776629573,73477184,0.0,1.0
AAPL,2019-10-28 00:00:00+00:00,249.05,249.25,246.72,247.42,23655368,60.8159522928,60.8647906403,60.2469855437,60.4179197602,94621472,0.0,1.0
AAPL,2019-10-29 00:00:00+00:00,243.29,249.75,242.57,248.97,35709867,59.4094078832,60.9868865092,59.233589832,60.7964169537,142839468,0.0,1.0
AAPL,2019-10-30 00:00:00+00:00,243.26,245.3,241.21,244.76,31130522,59.402082131,59.9002332761,58.9014890686,59.7683697377,124522088,0.0,1.0
AAPL,2019-10-31 00:00:00+00:00,248.76,249.17,237.26,247.24,34790520,60.7451366888,60.8452553013,57.9369317044,60.3739652474,139162080,0.0,1.0
AAPL,2019-11-01 00:00:00+00:00,255.82,255.93,249.16,249.54,37781334,62.4691303575,62.4959914486,60.8428133839,60.9356062443,151125336,0.0,1.0
AAPL,2019-11-04 00:00:00+00:00,257.5,257.85,255.38,257.33,25817952,62.879372477,62.9648395852,62.3616859929,62.8378598815,103271808,0.0,1.0
AAPL,2019-11-05 00:00:00+00:00,257.13,258.19,256.32,257.05,19974427,62.789021534,63.047864776,62.5912262264,62.769486195,79897708,0.0,1.0
AAPL,2019-11-06 00:00:00+00:00,257.24,257.49,255.37,256.77,18966124,62.8158826251,62.8769305596,62.3592440755,62.7011125084,75864496,0.0,1.0
AAPL,2019-11-07 00:00:00+00:00,259.43,260.35,258.11,258.74,23735083,63.5386901689,63.7640133581,63.2154003758,63.3696977771,94940332,0.77,1.0
AAPL,2019-11-08 00:00:00+00:00,260.14,260.44,256.85,258.69,17520495,63.712580891,63.786055844,62.9068055733,63.3574519516,70081980,0.0,1.0
AAPL,2019-11-11 00:00:00+00:00,262.2,262.47,258.28,258.3,20507459,64.2171089014,64.2832363591,63.2570361825,63.2619345127,82029836,0.0,1.0
AAPL,2019-11-12 00:00:00+00:00,261.96,262.79,260.92,261.55,21847226,64.158328939,64.3616096423,63.9036157687,64.05791317,87388904,0.0,1.0
AAPL,2019-11-13 00:00:00+00:00,264.47,264.78,261.07,261.13,25817593,64.7730693789,64.848993497,63.9403532452,63.9550482358,103270372,0.0,1.0
AAPL,2019-11-14 00:00:00+00:00,262.64,264.88,262.1,263.75,22395556,64.3248721658,64.873485148,64.1926172504,64.5967294918,89582224,0.0,1.0
AAPL,2019-11-15 00:00:00+00:00,265.76,265.78,263.01,263.68,25093666,65.0890116767,65.0939100069,64.4154912745,64.5795853361,100374664,0.0,1.0
AAPL,2019-11-18 00:00:00+00:00,267.1,267.43,264.23,265.8,21700897,65.4171998,65.4980222483,64.7142894166,65.0988083371,86803588,0.0,1.0
AAPL,2019-11-19 00:00:00+00:00,266.29,268.0,265.39,267.9,19069597,65.218817427,65.637624659,64.9983925681,65.613133008,76278388,0.0,1.0
AAPL,2019-11-20 00:00:00+00:00,263.19,266.08,260.4,265.54,26609919,64.4595762462,65.1673849599,63.7762591836,65.0351300446,106439676,0.0,1.0
AAPL,2019-11-21 00:00:00+00:00,262.01,264.01,261.18,263.69,30348778,64.1705747645,64.6604077844,63.9672940613,64.5820345012,121395112,0.0,1.0
AAPL,2019-11-22 00:00:00+00:00,261.78,263.18,260.84,262.59,16331263,64.1142439673,64.4571270811,63.8840224479,64.3126263403,65325052,0.0,1.0
AAPL,2019-11-25 00:00:00+00:00,266.37,266.44,262.52,262.71,21029517,65.2384107478,65.2555549035,64.2954821846,64.3420163215,84118068,0.0,1.0
AAPL,2019-11-26 00:00:00+00:00,264.29,267.16,262.5,266.94,26334882,64.7289844072,65.4318947906,64.2905838544,65.3780131585,105339528,0.0,1.0
AAPL,2019-11-27 00:00:00+00:00,267.84,267.98,265.31,265.58,16386122,65.5984380174,65.6327263288,64.9787992473,65.044926705,65544488,0.0,1.0
AAPL,2019-11-29 00:00:00+00:00,267.25,268.0,265.9,266.6,11654363,65.4539372765,65.637624659,65.1232999881,65.2947415451,46617452,0.0,1.0
AAPL,2019-12-02 00:00:00+00:00,264.16,268.25,263.45,267.27,23693550,64.6971452609,65.6988537865,64.5232545388,65.4588356067,94774200,0.0,1.0
AAPL,2019-12-03 00:00:00+00:00,259.45,259.53,256.29,258.31,29377268,63.5435884991,63.5631818199,62.7696523278,63.2643836778,117509072,0.0,1.0
AAPL,2019-12-04 00:00:00+00:00,261.74,263.31,260.68,261.07,16810388,64.1044473069,64.4889662274,63.8448358063,63.9403532452,67241552,0.0,1.0
AAPL,2019-12-05 00:00:00+00:00,265.58,265.89,262.73,263.79,18661343,65.044926705,65.120850823,64.3469146517,64.6065261522,74645372,0.0,1.0
AAPL,2019-12-06 00:00:00+00:00,270.71,271.0,267.3,267.48,26547493,66.3013484009,66.3723741887,65.466183102,65.5102680738,106189972,0.0,1.0
AAPL,2019-12-09 00:00:00+00:00,266.92,270.8,264.91,270.0,32182645,65.3731148283,66.3233908868,64.8808326433,66.1274576788,128730580,0.0,1.0
AAPL,2019-12-10 00:00:00+00:00,268.48,270.07,265.86,268.6,22632383,65.7551845837,66.1446018345,65.1135033277,65.7845745649,90529532,0.0,1.0
AAPL,2019-12-11 00:00:00+00:00,270.77,271.1,268.5,268.81,19723391,66.3160433915,66.3968658397,65.7600829139,65.836007032,78893564,0.0,1.0
AAPL,2019-12-12 00:00:00+00:00,271.46,272.56,267.32,267.78,34437042,66.4850357833,66.7544439442,65.4710814322,65.5837430268,137748168,0.0,1.0
AAPL,2019-12-13 00:00:00+00:00,275.15,275.3,270.93,271.46,33432806,67.3887777049,67.4255151814,66.355230033,66.4850357833,133731224,0.0,1.0
AAPL,2019-12-16 00:00:00+00:00,279.86,280.79,276.98,277.0,32081105,68.5423344666,68.7701068209,67.8369749181,67.8418732483,128324420,0.0,1.0
