date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2018-08-28 00:00:00+00:00,110.26,110.5,109.79,109.94,19151528,105.1499102858,105.3787872899,104.7016928195,104.844740947,19151528,0.0,1.0
2018-08-29 00:00:00+00:00,112.02,112.03,110.27,110.45,20818044,106.828341649,106.8378781908,105.1594468276,105.3311045807,20818044,0.0,1.0
2018-08-30 00:00:00+00:00,111.95,112.61,111.44,111.67,22798702,106.7615858561,107.3909976173,106.2752222225,106.4945626847,22798702,0.0,1.0
2018-08-31 00:00:00+00:00,112.33,112.78,111.52,111.69,23222713,107.1239744459,107.5531188285,106.3515145571,106.5136357684,23222713,0.0,1.0
2018-09-04 00:00:00+00:00,111.71,111.96,110.22,110.85,22634641,106.532708852,106.7711223979,105.1117641184,105.7125662541,22634641,0.0,1.0
2018-09-05 00:00:00+00:00,108.49,111.42,108.1,111.01,32872352,103.4619423808,106.2561491388,103.0900172492,105.8651509235,32872352,0.0,1.0
2018-09-06 00:00:00+00:00,108.74,108.99,107.51,108.25,23477624,103.7003559267,103.9387694726,102.5273612808,103.2330653767,23477624,0.0,1.0
2018-09-07 00:00:00+00:00,108.21,108.72,107.23,108.23,22498646,103.1949192094,103.681282843,102.2603381094,103.213992293,22498646,0.0,1.0
2018-09-10 00:00:00+00:00,109.38,109.64,108.36,108.84,20727906,104.3106946042,104.5586446919,103.3379673369,103.7957213451,20727906,0.0,1.0
2018-09-11 00:00:00+00:00,111.24,111.59,108.89,108.9,24301774,106.0844913857,106.41827035,103.8434040542,103.8529405961,24301774,0.0,1.0
2018-09-12 00:00:00+00:00,111.71,111.85,110.51,111.43,18891064,106.532708852,106.6662204377,105.3883238317,106.2656856806,18891064,0.0,1.0
2018-09-13 00:00:00+00:00,112.91,113.73,112.12,112.12,26055620,107.6770938724,108.4590903029,106.9237070673,106.9237070673,26055620,0.0,1.0
2018-09-14 00:00:00+00:00,113.37,113.73,112.44,113.36,19122349,108.1157747968,108.4590903029,107.2288764061,108.106238255,19122349,0.0,1.0
2018-09-17 00:00:00+00:00,112.14,113.7,111.86,113.69,20736516,106.942780151,108.4304806774,106.6757569796,108.4209441356,20736516,0.0,1.0
2018-09-18 00:00:00+00:00,113.21,113.7,111.72,112.19,22170934,107.9631901275,108.4304806774,106.5422453939,106.9904628602,22170934,0.0,1.0
2018-09-19 00:00:00+00:00,111.7,113.32,111.04,113.05,21728429,106.5231723102,108.0680920877,105.893760549,107.8106054581,21728429,0.0,1.0
2018-09-20 00:00:00+00:00,113.57,113.8,111.93,112.28,23714512,108.3065056336,108.5258460958,106.7425127724,107.0762917367,23714512,0.0,1.0
2018-09-21 00:00:00+00:00,114.26,115.29,113.51,114.0,71229698,108.9645270203,109.9467908294,108.2492863826,108.7165769325,71229698,0.0,1.0
2018-09-24 00:00:00+00:00,114.67,114.9,112.22,113.03,27334460,109.3555252355,109.5748656978,107.0190724857,107.7915323744,27334460,0.0,1.0
2018-09-25 00:00:00+00:00,114.45,115.1,113.75,114.8,22668014,109.1457213152,109.7655965345,108.4781633866,109.4795002794,22668014,0.0,1.0
2018-09-26 00:00:00+00:00,113.98,115.06,113.74,114.47,19352025,108.6975038489,109.7274503672,108.4686268448,109.1647943988,19352025,0.0,1.0
2018-09-27 00:00:00+00:00,114.41,114.91,114.2,114.78,19091299,109.1075751478,109.5844022396,108.9073077692,109.4604271957,19091299,0.0,1.0
2018-09-28 00:00:00+00:00,114.37,114.57,113.68,114.19,21647811,109.0694289805,109.2601598172,108.4114075938,108.8977712274,21647811,0.0,1.0
2018-10-01 00:00:00+00:00,115.61,115.68,114.73,114.75,18883079,110.2519601682,110.318715961,109.4127444866,109.4318175702,18883079,0.0,1.0
2018-10-02 00:00:00+00:00,115.15,115.84,114.44,115.3,20787239,109.8132792437,110.4713006304,109.1361847733,109.9563273712,20787239,0.0,1.0
2018-10-03 00:00:00+00:00,115.17,116.18,114.93,115.42,16648018,109.8323523274,110.7955430528,109.6034753233,110.0707658733,16648018,0.0,1.0
2018-10-04 00:00:00+00:00,112.79,114.76,111.63,114.61,34821717,107.5626553703,109.4413541121,106.4564165173,109.2983059845,34821717,0.0,1.0
2018-10-05 00:00:00+00:00,112.13,113.17,110.64,112.63,29068859,106.9332436092,107.9250439601,105.5122988756,107.410070701,29068859,0.0,1.0
2018-10-08 00:00:00+00:00,110.85,112.03,109.34,111.66,29640588,105.7125662541,106.8378781908,104.2725484369,106.4850261429,29640588,0.0,1.0
2018-10-09 00:00:00+00:00,112.26,113.08,110.8,111.14,26198594,107.057218653,107.8392150836,105.6648835449,105.9891259674,26198594,0.0,1.0
2018-10-10 00:00:00+00:00,106.16,111.5,105.79,111.24,61376300,101.239928133,106.3324414735,100.887076085,106.0844913857,61376300,0.0,1.0
2018-10-11 00:00:00+00:00,105.91,108.93,104.2,105.35,63904282,101.001514587,103.8815502216,99.3707659331,100.4674682442,63904282,0.0,1.0
2018-10-12 00:00:00+00:00,109.57,111.24,107.12,109.01,47742109,104.4918888991,106.0844913857,102.1554361492,103.9578425563,47742109,0.0,1.0
2018-10-15 00:00:00+00:00,107.6,109.48,106.95,108.91,32068103,102.6131901574,104.4060600226,101.993314938,103.8624771379,32068103,0.0,1.0
2018-10-16 00:00:00+00:00,111.0,111.41,108.95,109.54,31610164,105.8556143817,106.246612597,103.9006233052,104.4632792736,31610164,0.0,1.0
2018-10-17 00:00:00+00:00,110.71,111.81,109.55,111.68,26548243,105.5790546684,106.6280742704,104.4728158154,106.5040992265,26548243,0.0,1.0
2018-10-18 00:00:00+00:00,108.5,110.53,107.83,110.1,32506192,103.4714789226,105.4073969154,102.8325306196,104.9973256164,32506192,0.0,1.0
2018-10-19 00:00:00+00:00,108.66,110.86,108.21,108.93,32785475,103.624063592,105.722102796,103.1949192094,103.8815502216,32785475,0.0,1.0
2018-10-22 00:00:00+00:00,109.63,110.54,108.24,109.32,26545607,104.5491081501,105.4169334572,103.2235288349,104.2534753532,26545607,0.0,1.0
2018-10-23 00:00:00+00:00,108.1,108.97,105.11,107.77,43770429,103.0900172492,103.9196963889,100.2385912402,102.7753113686,43770429,0.0,1.0
2018-10-24 00:00:00+00:00,102.32,108.49,101.59,108.41,63897759,97.5778960679,103.4619423808,96.8817285138,103.3856500461,63897759,0.0,1.0
2018-10-25 00:00:00+00:00,108.3,109.27,106.15,106.55,61646819,103.2807480859,104.205792644,101.2303915911,101.6118532646,61646819,0.0,1.0
2018-10-26 00:00:00+00:00,106.96,108.75,104.76,105.69,55523104,102.0028514798,103.7098924685,99.9048122759,100.7917106667,55523104,0.0,1.0
2018-10-29 00:00:00+00:00,103.85,108.7,101.63,108.11,55162001,99.0369869688,103.6622097593,96.9198746812,103.099553791,55162001,0.0,1.0
2018-10-30 00:00:00+00:00,103.73,104.38,100.11,103.66,65350878,98.9225484668,99.5424236861,95.4703203221,98.8557926739,65350878,0.0,1.0
2018-10-31 00:00:00+00:00,106.81,108.14,105.39,105.44,51062383,101.8598033523,103.1281634165,100.5056144116,100.5532971207,51062383,0.0,1.0
2018-11-01 00:00:00+00:00,105.92,107.32,105.53,107.05,33384201,101.0110511289,102.346166986,100.6391259973,102.0886803564,33384201,0.0,1.0
2018-11-02 00:00:00+00:00,106.16,107.32,104.98,106.48,37680194,101.239928133,102.346166986,100.1146161963,101.5450974717,37680194,0.0,1.0
2018-11-05 00:00:00+00:00,107.51,107.74,105.9,106.37,27922144,102.5273612808,102.7467017431,100.9919780452,101.4401955115,27922144,0.0,1.0
2018-11-06 00:00:00+00:00,107.72,108.84,106.28,107.38,24340248,102.7276286594,103.7957213451,101.354366635,102.403386237,24340248,0.0,1.0
2018-11-07 00:00:00+00:00,111.96,112.24,109.4,109.44,37901704,106.7711223979,107.0381455694,104.3297676879,104.3679138552,37901704,0.0,1.0
2018-11-08 00:00:00+00:00,111.75,112.21,110.91,111.8,25644105,106.5708550194,107.0095359438,105.7697855051,106.6185377286,25644105,0.0,1.0
2018-11-09 00:00:00+00:00,109.57,111.45,108.76,110.85,32039223,104.4918888991,106.2847587643,103.7194290104,105.7125662541,32039223,0.0,1.0
2018-11-12 00:00:00+00:00,106.87,109.96,106.1,109.42,33621807,101.9170226033,104.8638140307,101.1827088819,104.3488407716,33621807,0.0,1.0
2018-11-13 00:00:00+00:00,106.94,108.74,106.64,107.55,35374583,101.9837783962,103.7003559267,101.6976821411,102.5655074482,35374583,0.0,1.0
2018-11-14 00:00:00+00:00,104.97,108.26,104.47,108.1,39495141,100.5437605789,103.695032107,100.0648439333,103.5417787804,39495141,0.46,1.0
2018-11-15 00:00:00+00:00,107.28,107.8,103.91,104.99,38505165,102.7563554816,103.2544287931,99.5284572902,100.5629172447,38505165,0.0,1.0
2018-11-16 00:00:00+00:00,108.29,108.88,106.8,107.08,33502121,103.7237671057,104.2888887476,102.2965955018,102.5647888234,33502121,0.0,1.0
2018-11-19 00:00:00+00:00,104.62,108.56,103.55,108.27,44773899,100.208518927,103.9823820944,99.1836373054,103.7046104399,44773899,0.0,1.0
2018-11-20 00:00:00+00:00,101.71,102.97,99.35,101.8,64052457,97.4212240495,98.6280939965,95.1607374823,97.5074290458,64052457,0.0,1.0
2018-11-21 00:00:00+00:00,103.11,104.43,102.24,103.6,28130621,98.7621906573,100.0265306017,97.9288756939,99.2315289699,28130621,0.0,1.0
2018-11-23 00:00:00+00:00,103.07,103.8099,102.0,102.17,13823099,98.7238773256,99.4325781778,97.698995704,97.8618273635,13823099,0.0,1.0
2018-11-26 00:00:00+00:00,106.47,106.63,104.58,104.79,32336165,101.9805105157,102.1337638423,100.1702055953,100.3713505865,32336165,0.0,1.0
2018-11-27 00:00:00+00:00,107.14,107.33,105.36,106.27,29124486,102.6222588209,102.8042471462,100.9173155625,101.7889438575,29124486,0.0,1.0
2018-11-28 00:00:00+00:00,111.12,111.33,107.86,107.89,46788461,106.4344353199,106.635580311,103.3118987905,103.3406337893,46788461,0.0,1.0
2018-11-29 00:00:00+00:00,110.19,111.12,109.03,110.33,28123195,105.5436503591,106.4344353199,104.4325637412,105.6777470198,28123195,0.0,1.0
2018-11-30 00:00:00+00:00,110.89,110.97,109.36,110.7,33665624,106.2141336629,106.2907603262,104.7486487274,106.0321453376,33665624,0.0,1.0
2018-12-03 00:00:00+00:00,112.09,113.42,110.73,113.0,34732772,107.3635336124,108.6374518897,106.0608803363,108.2351619074,34732772,0.0,1.0
2018-12-04 00:00:00+00:00,108.52,112.64,108.21,111.94,45196984,103.9440687627,107.8903419225,103.6471404425,107.2198586187,45196984,0.0,1.0
2018-12-06 00:00:00+00:00,109.19,109.24,105.0,105.82,49107431,104.5858170678,104.6337087324,100.5724955776,101.3579188764,49107431,0.0,1.0
2018-12-07 00:00:00+00:00,104.82,109.45,104.3,108.38,45044937,100.4000855852,104.8348537236,99.9020122738,103.809972102,45044937,0.0,1.0
2018-12-10 00:00:00+00:00,107.59,107.98,103.89,104.8,40801525,103.0532838019,103.4268387855,99.5093006244,100.3809289194,40801525,0.0,1.0
2018-12-11 00:00:00+00:00,108.59,110.95,107.44,109.8,42381947,104.0111170931,106.2716036604,102.9096088082,105.1700953755,42381947,0.0,1.0
2018-12-12 00:00:00+00:00,109.08,111.27,109.04,110.89,36183020,104.4804554058,106.5781103136,104.4421420742,106.2141336629,36183020,0.0,1.0
2018-12-13 00:00:00+00:00,109.45,110.87,108.63,109.58,31333362,104.8348537236,106.1949769971,104.0494304248,104.9593720514,31333362,0.0,1.0
2018-12-14 00:00:00+00:00,106.03,109.26,105.5,108.25,47043136,101.5590638676,104.6528653982,101.0514122233,103.6854537741,47043136,0.0,1.0
2018-12-17 00:00:00+00:00,102.89,105.8,101.71,105.41,56957314,98.5514673332,101.3387622106,97.4212240495,100.965207227,56957314,0.0,1.0
2018-12-18 00:00:00+00:00,103.97,104.51,102.52,103.75,49319196,99.5859272877,100.103157265,98.1970690154,99.3752039636,49319196,0.0,1.0
2018-12-19 00:00:00+00:00,103.69,106.88,101.35,103.65,68198186,99.3177339662,102.3732221651,97.0764040647,99.2794206345,68198186,0.0,1.0
2018-12-20 00:00:00+00:00,101.51,104.31,98.78,103.05,70334184,97.2296573913,99.9115906067,94.6147725063,98.7047206598,70334184,0.0,1.0
2018-12-21 00:00:00+00:00,98.23,103.0,97.46,101.63,111242070,94.0879641961,98.6568289952,93.3504325619,97.3445973863,111242070,0.0,1.0
2018-12-24 00:00:00+00:00,94.13,97.97,93.98,97.68,43935192,90.1608477021,93.8389275404,90.0171727085,93.561155886,43935192,0.0,1.0
2018-12-26 00:00:00+00:00,100.56,100.69,93.96,95.14,51634793,96.3197157647,96.4442340925,89.9980160426,91.1282593263,51634793,0.0,1.0
2018-12-27 00:00:00+00:00,101.18,101.19,96.4,99.3,49498509,96.9135724052,96.9231507381,92.3351292732,95.1128458177,49498509,0.0,1.0
2018-12-28 00:00:00+00:00,100.39,102.41,99.52,102.09,38169312,96.1568841051,98.0917073534,95.3235691418,97.7852007002,38169312,0.0,1.0
2018-12-31 00:00:00+00:00,101.57,102.4,100.44,101.29,33173765,97.2871273888,98.0821290205,96.2047757697,97.0189340672,33173765,0.0,1.0
2019-01-02 00:00:00+00:00,101.12,101.75,98.94,99.55,35329345,96.8561024077,97.4595373812,94.7680258329,95.3523041405,35329345,0.0,1.0
2019-01-03 00:00:00+00:00,97.4,100.19,97.2,100.1,42578410,93.2929625644,95.9653174469,93.1013959062,95.8791124507,42578410,0.0,1.0
2019-01-04 00:00:00+00:00,101.93,102.51,98.93,99.72,44060620,97.6319473736,98.1874906825,94.7584475,95.5151358,44060620,0.0,1.0
2019-01-07 00:00:00+00:00,102.06,103.27,100.98,101.64,35656136,97.7564657015,98.9154439838,96.722005747,97.3541757192,35656136,0.0,1.0
2019-01-08 00:00:00+00:00,102.8,103.97,101.71,103.04,31514415,98.465262337,99.5859272877,97.4212240495,98.6951423269,31514415,0.0,1.0
2019-01-09 00:00:00+00:00,104.27,104.88,103.24,103.86,32280840,99.8732772751,100.4575555827,98.8867089851,99.4805656257,32280840,0.0,1.0
2019-01-10 00:00:00+00:00,103.6,103.75,102.38,103.22,30067556,99.2315289699,99.3752039636,98.0629723547,98.8675523193,30067556,0.0,1.0
2019-01-11 00:00:00+00:00,102.8,103.44,101.64,103.19,28314202,98.465262337,99.0782756434,97.3541757192,98.8388173205,28314202,0.0,1.0
2019-01-14 00:00:00+00:00,102.05,102.87,101.26,101.9,28437079,97.7468873686,98.5323106674,96.9901990685,97.6032123749,28437079,0.0,1.0
2019-01-15 00:00:00+00:00,105.01,105.05,101.88,102.51,31587616,100.5820739106,100.6203872422,97.5840557091,98.1874906825,31587616,0.0,1.0
2019-01-16 00:00:00+00:00,105.38,106.26,104.96,105.26,29853865,100.9364722283,101.7793655246,100.534182246,100.8215322334,29853865,0.0,1.0
2019-01-17 00:00:00+00:00,106.12,106.63,104.76,105.0,28393015,101.6452688638,102.1337638423,100.3426155878,100.5724955776,28393015,0.0,1.0
2019-01-18 00:00:00+00:00,107.71,107.9,105.91,107.46,37427587,103.1682237968,103.3502121222,101.4441238727,102.928765474,37427587,0.0,1.0
2019-01-22 00:00:00+00:00,105.68,107.1,104.86,106.75,32371253,101.2238222157,102.5839454892,100.4383989169,102.2487038373,32371253,0.0,1.0
2019-01-23 00:00:00+00:00,106.71,107.04,105.34,106.12,25874294,102.2103905056,102.5264754917,100.8981588967,101.6452688638,25874294,0.0,1.0
2019-01-24 00:00:00+00:00,106.2,107.0,105.34,106.86,23164838,101.7218955271,102.4881621601,100.8981588967,102.3540654993,23164838,0.0,1.0
2019-01-25 00:00:00+00:00,107.17,107.88,106.2,107.24,31218193,102.6509938196,103.3310554564,101.7218955271,102.71804215,31218193,0.0,1.0
2019-01-28 00:00:00+00:00,105.08,106.48,104.66,106.26,29476719,100.6491222409,101.9900888486,100.2468322586,101.7793655246,29476719,0.0,1.0
2019-01-29 00:00:00+00:00,102.94,104.97,102.17,104.88,31490547,98.5993589977,100.5437605789,97.8618273635,100.4575555827,31490547,0.0,1.0
2019-01-30 00:00:00+00:00,106.38,106.38,104.33,104.62,49471866,101.8943055195,101.8943055195,99.9307472725,100.208518927,49471866,0.0,1.0
2019-01-31 00:00:00+00:00,104.43,105.22,103.18,103.8,55636391,100.0265306017,100.7832189017,98.8292389876,99.4230956282,55636391,0.0,1.0
2019-02-01 00:00:00+00:00,102.78,104.1,102.35,103.78,35535690,98.4461056712,99.7104456156,98.0342373559,99.4039389624,35535690,0.0,1.0
2019-02-04 00:00:00+00:00,105.74,105.8,102.77,102.87,31315282,101.2812922131,101.3387622106,98.4365273382,98.5323106674,31315282,0.0,1.0
2019-02-05 00:00:00+00:00,107.22,107.27,105.96,106.06,27325365,102.6988854841,102.7467771487,101.4920155372,101.5877988663,27325365,0.0,1.0
2019-02-06 00:00:00+00:00,106.03,107.0,105.53,107.0,20609759,101.5590638676,102.4881621601,101.080147222,102.4881621601,20609759,0.0,1.0
2019-02-07 00:00:00+00:00,105.27,105.59,104.29,105.19,29760697,100.8311105663,101.1376172195,99.8924339409,100.754483903,29760697,0.0,1.0
2019-02-08 00:00:00+00:00,105.67,105.78,104.26,104.39,21461093,101.2142438828,101.3196055448,99.8636989421,99.98821727,21461093,0.0,1.0
2019-02-11 00:00:00+00:00,105.25,106.58,104.97,106.2,18914123,100.8119539005,102.0858721778,100.5437605789,101.7218955271,18914123,0.0,1.0
2019-02-12 00:00:00+00:00,106.89,107.14,105.48,106.14,25056595,102.382800498,102.6222588209,101.0322555574,101.6644255296,25056595,0.0,1.0
2019-02-13 00:00:00+00:00,106.81,107.78,106.71,107.5,18394869,102.3061738347,103.2352721272,102.2103905056,102.9670788057,18394869,0.0,1.0
2019-02-14 00:00:00+00:00,106.9,107.29,105.66,106.31,21784703,102.392378831,102.7659338145,101.2046655499,101.8272571891,21784703,0.0,1.0
2019-02-15 00:00:00+00:00,108.22,108.3,107.36,107.91,26606886,103.6567187754,103.7333454387,102.8329821449,103.3597904551,26606886,0.0,1.0
2019-02-19 00:00:00+00:00,108.17,108.66,107.78,107.79,18038460,103.6088271108,104.0781654235,103.2352721272,103.2448504601,18038460,0.0,1.0
2019-02-20 00:00:00+00:00,107.15,107.94,106.29,107.86,21607671,103.0724404677,103.8323772663,102.2451674971,103.7554216411,21607671,0.46,1.0
2019-02-21 00:00:00+00:00,109.41,109.48,106.87,106.9,29063231,105.2464368789,105.3137730509,102.8030957796,102.8319541391,29063231,0.0,1.0
2019-02-22 00:00:00+00:00,110.97,111.2,109.82,110.05,27763218,106.7470715698,106.9683189922,105.6408344579,105.8620818803,27763218,0.0,1.0
2019-02-25 00:00:00+00:00,111.59,112.18,111.26,111.76,23750599,107.3434776649,107.9110254006,107.026035711,107.5070083684,23750599,0.0,1.0
2019-02-26 00:00:00+00:00,112.36,113.24,111.17,111.26,21536733,108.0841755572,108.9306874341,106.9394606327,107.026035711,21536733,0.0,1.0
2019-02-27 00:00:00+00:00,112.17,112.36,110.88,111.69,21487062,107.9014059474,108.0841755572,106.6604964915,107.4396721964,21487062,0.0,1.0
2019-02-28 00:00:00+00:00,112.03,112.88,111.73,112.04,29083934,107.7667336034,108.5843871208,107.4781500089,107.7763530565,29083934,0.0,1.0
2019-03-01 00:00:00+00:00,112.53,113.02,111.67,112.89,23501169,108.2477062607,108.7190594649,107.4204332901,108.594006574,23501169,0.0,1.0
2019-03-04 00:00:00+00:00,112.26,113.25,110.8,113.02,26608014,107.9879810257,108.9403068873,106.5835408663,108.7190594649,26608014,0.0,1.0
2019-03-05 00:00:00+00:00,111.7,112.39,111.23,112.25,19538318,107.4492916495,108.1130339166,106.9971773516,107.9783615726,19538318,0.0,1.0
2019-03-06 00:00:00+00:00,111.75,112.66,111.43,111.87,17686996,107.4973889152,108.3727591516,107.1895664145,107.612822353,17686996,0.0,1.0
2019-03-07 00:00:00+00:00,110.39,111.55,109.87,111.4,25338954,106.1891432873,107.3049998523,105.6889317236,107.1607080551,25338954,0.0,1.0
2019-03-08 00:00:00+00:00,110.51,110.71,108.8,109.16,22818430,106.304576725,106.496965788,104.6596502369,105.0059505502,22818430,0.0,1.0
2019-03-11 00:00:00+00:00,112.83,112.95,110.98,110.99,26491618,108.5362898551,108.6517232929,106.7566910229,106.7663104761,26491618,0.0,1.0
2019-03-12 00:00:00+00:00,113.62,113.99,112.65,112.82,26132717,109.2962266537,109.6521464201,108.3631396984,108.5266704019,26132717,0.0,1.0
2019-03-13 00:00:00+00:00,114.5,115.0,113.78,114.13,35513771,110.1427385306,110.6237111879,109.450137904,109.7868187642,35513771,0.0,1.0
2019-03-14 00:00:00+00:00,114.59,115.2,114.33,114.54,30763367,110.2293136089,110.8161002509,109.9792078271,110.1812163432,30763367,0.0,1.0
2019-03-15 00:00:00+00:00,115.91,117.25,114.59,115.34,54630661,111.4990814243,112.788088146,110.2293136089,110.9507725949,54630661,0.0,1.0
2019-03-18 00:00:00+00:00,117.57,117.61,116.05,116.17,31207596,113.0959106467,113.1343884593,111.6337537684,111.7491872061,31207596,0.0,1.0
2019-03-19 00:00:00+00:00,117.65,118.44,116.99,118.09,37588697,113.1728662718,113.9328030704,112.5379823642,113.5961222103,37588697,0.0,1.0
2019-03-20 00:00:00+00:00,117.52,118.75,116.71,117.39,28113343,113.0478133809,114.231006118,112.268637676,112.92276049,28113343,0.0,1.0
2019-03-21 00:00:00+00:00,120.22,120.82,117.09,117.14,29854446,115.6450657306,116.2222329194,112.6341768956,112.6822741614,29854446,0.0,1.0
2019-03-22 00:00:00+00:00,117.05,119.59,117.04,119.5,33624528,112.595699083,115.0390401823,112.5860796299,114.952465104,33624528,0.0,1.0
2019-03-25 00:00:00+00:00,117.66,118.01,116.32,116.56,27067117,113.182485725,113.5191665851,111.8934790033,112.1243458788,27067117,0.0,1.0
2019-03-26 00:00:00+00:00,117.91,118.71,116.85,118.62,26097665,113.4229720537,114.1925283054,112.4033100201,114.1059532271,26097665,0.0,1.0
2019-03-27 00:00:00+00:00,116.77,118.21,115.52,117.88,22733427,112.3263543949,113.7115556481,111.1239227516,113.3941136942,22733427,0.0,1.0
2019-03-28 00:00:00+00:00,116.93,117.58,116.13,117.44,18334755,112.4802656453,113.1055300998,111.7107093935,112.9708577558,18334755,0.0,1.0
2019-03-29 00:00:00+00:00,117.94,118.32,116.96,118.07,25399752,113.4518304131,113.8173696327,112.5091240047,113.576883304,25399752,0.0,1.0
2019-04-01 00:00:00+00:00,119.02,119.11,118.1,118.95,22789103,114.4907313529,114.5773064313,113.6057416634,114.4233951809,22789103,0.0,1.0
2019-04-02 00:00:00+00:00,119.19,119.48,118.52,119.06,18142297,114.6542620564,114.9332261977,114.0097586956,114.5292091655,18142297,0.0,1.0
2019-04-03 00:00:00+00:00,119.97,120.43,119.15,119.86,22860744,115.4045794019,115.8470742466,114.6157842439,115.2987654173,22860744,0.0,1.0
2019-04-04 00:00:00+00:00,119.36,120.23,118.38,120.1,20112848,114.8177927599,115.6546851837,113.8750863516,115.5296322928,20112848,0.0,1.0
2019-04-05 00:00:00+00:00,119.89,120.23,119.37,119.39,15826245,115.3276237767,115.6546851837,114.8274122131,114.8466511194,15826245,0.0,1.0
2019-04-08 00:00:00+00:00,119.93,120.02,118.64,119.81,15116186,115.3661015893,115.4526766676,114.1251921334,115.2506681515,15116186,0.0,1.0
2019-04-09 00:00:00+00:00,119.28,119.54,118.58,118.63,17611981,114.7408371348,114.9909429166,114.0674754145,114.1155726802,17611981,0.0,1.0
2019-04-10 00:00:00+00:00,120.19,120.35,119.54,119.76,16477169,115.6162073711,115.7701186215,114.9909429166,115.2025708858,16477169,0.0,1.0
2019-04-11 00:00:00+00:00,120.33,120.85,119.92,120.54,14209121,115.7508797152,116.2510912788,115.3564821362,115.9528882313,14209121,0.0,1.0
2019-04-12 00:00:00+00:00,120.95,120.98,120.37,120.64,19745143,116.3472858103,116.3761441697,115.7893575278,116.0490827627,19745143,0.0,1.0
2019-04-15 00:00:00+00:00,121.05,121.58,120.57,120.94,15792572,116.4434803417,116.9533113585,115.9817465907,116.3376663571,15792572,0.0,1.0
2019-04-16 00:00:00+00:00,120.77,121.65,120.1,121.64,14071787,116.1741356536,117.0206475305,115.5296322928,117.0110280774,14071787,0.0,1.0
2019-04-17 00:00:00+00:00,121.77,121.85,120.54,121.24,19300938,117.1360809683,117.2130365935,115.9528882313,116.6262499515,19300938,0.0,1.0
2019-04-18 00:00:00+00:00,123.37,123.52,121.3,122.19,27990998,118.6751934718,118.819485269,116.6839666704,117.5400980005,27990998,0.0,1.0
2019-04-22 00:00:00+00:00,123.76,124.0,122.57,122.62,15648724,119.0503521445,119.28121902,117.9056372201,117.9537344858,15648724,0.0,1.0
2019-04-23 00:00:00+00:00,125.44,125.58,123.83,124.1,24025521,120.6664202732,120.8010926172,119.1176883165,119.3774135515,24025521,0.0,1.0
2019-04-24 00:00:00+00:00,125.01,125.85,124.52,125.79,31256980,120.2527837879,121.0608178522,119.7814305837,121.0031011333,31256980,0.0,1.0
2019-04-25 00:00:00+00:00,129.15,131.37,128.83,130.06,38033892,124.2352373906,126.3707559892,123.9274148899,125.110607627,38033892,0.0,1.0
2019-04-26 00:00:00+00:00,129.89,130.52,129.02,129.7,23654933,124.9470769235,125.5531024717,124.1101844997,124.7643073137,23654933,0.0,1.0
2019-04-29 00:00:00+00:00,129.77,130.18,129.35,129.9,16324183,124.8316434857,125.2260410648,124.4276264536,124.9566963766,16324183,0.0,1.0
2019-04-30 00:00:00+00:00,130.6,130.7,129.39,129.81,24166503,125.6300580969,125.7262526284,124.4661042662,124.8701212983,24166503,0.0,1.0
2019-05-01 00:00:00+00:00,127.88,130.65,127.7,130.53,26821692,123.013566841,125.6781553627,122.8404166844,125.5627219249,26821692,0.0,1.0
2019-05-02 00:00:00+00:00,126.21,128.0,125.52,127.98,27350161,121.4071181655,123.1290002788,120.7433758984,123.1097613725,27350161,0.0,1.0
2019-05-03 00:00:00+00:00,128.9,129.43,127.25,127.36,24911126,123.994751062,124.5045820787,122.4075412927,122.5133552774,24911126,0.0,1.0
2019-05-06 00:00:00+00:00,128.15,128.56,126.11,126.39,24239464,123.273292076,123.667689655,121.310923634,121.5802683221,24239464,0.0,1.0
2019-05-07 00:00:00+00:00,125.52,127.18,124.22,126.46,36017661,120.7433758984,122.3402051207,119.4928469893,121.6476044942,36017661,0.0,1.0
2019-05-08 00:00:00+00:00,125.51,126.37,124.75,125.44,28418996,120.7337564452,121.5610294158,120.0026780061,120.6664202732,28418996,0.0,1.0
2019-05-09 00:00:00+00:00,125.5,125.79,123.57,124.29,27235835,120.7241369921,121.0031011333,118.8675825347,119.5601831613,27235835,0.0,1.0
2019-05-10 00:00:00+00:00,127.13,127.93,123.82,124.91,30915084,122.292107855,123.0616641067,119.1080688634,120.1565892564,30915084,0.0,1.0
2019-05-13 00:00:00+00:00,123.35,125.55,123.04,124.11,33944923,118.6559545655,120.7722342578,118.357751518,119.3870330047,33944923,0.0,1.0
2019-05-14 00:00:00+00:00,124.73,125.88,123.7,123.87,25266315,119.9834390998,121.0896762116,118.9926354256,119.1561661291,25266315,0.0,1.0
2019-05-15 00:00:00+00:00,126.02,126.71,123.7,124.26,24722708,121.6668434004,122.3330084691,119.4269840393,119.9676397472,24722708,0.46,1.0
2019-05-16 00:00:00+00:00,128.93,129.38,126.46,126.75,30112216,124.4763221681,124.9107776476,122.0916443138,122.3716267339,30112216,0.0,1.0
2019-05-17 00:00:00+00:00,128.07,130.46,127.92,128.31,25770539,123.6460294739,125.9534707985,123.5012109807,123.8777390629,25770539,0.0,1.0
2019-05-20 00:00:00+00:00,126.22,127.59,125.76,126.52,23706934,121.8599347247,123.1826102957,121.4158246789,122.149571711,23706934,0.0,1.0
